시도,시군구,월,대중교통,PM25,PM10,SO2,O3,NO2,CO,평균기온,평균최고기온,최고기온,평균최저기온,최저기온,강수량,일최다강수량,평균풍속,최대풍속,최대풍속풍향,최대순간풍속,최대순간풍속풍향,일조합,일조율,평균습도,최저습도,자동차등록수,공원면적,계절
경기도,광주,202205,1.354438056,32.0754717,35.71428571,5.759162304,74.57627119,27.27272727,30,72.09944751,77.97101449,75.5952381,67.08860759,63.46555324,0.042220815,0.107296137,18.18181818,15.6,61.76470588,15.76086957,61.76470588,87.3345367,79.13954147,42.1875,27.5862069,6.115262365,1.176771749,봄
경기도,광주,202205,1.354438056,32.0754717,35.71428571,5.759162304,74.57627119,27.27272727,30,72.09944751,77.97101449,75.5952381,67.08860759,63.46555324,0.042220815,0.107296137,18.18181818,15.6,61.76470588,15.76086957,61.76470588,87.3345367,79.13954147,42.1875,27.5862069,6.115262365,19.27578175,봄
경기도,광주,202206,1.286701481,24.52830189,24.48979592,0.523560209,55.93220339,20.45454545,30,84.53038674,86.37681159,82.14285714,83.03797468,82.04592902,13.90120329,7.698497854,31.81818182,19.6,61.76470588,20.65217391,61.76470588,47.6534296,36.20152845,79.6875,20.68965517,6.128778563,1.176771749,여름
경기도,광주,202206,1.286701481,24.52830189,24.48979592,0.523560209,55.93220339,20.45454545,30,84.53038674,86.37681159,82.14285714,83.03797468,82.04592902,13.90120329,7.698497854,31.81818182,19.6,61.76470588,20.65217391,61.76470588,47.6534296,36.20152845,79.6875,20.68965517,6.128778563,19.27578175,여름
경기도,광주,202207,1.285150124,26.41509434,25.51020408,5.759162304,49.15254237,20.45454545,30,93.37016575,92.46376812,84.22619048,92.40506329,91.23173278,17.83829428,14.51180258,22.72727273,20,61.76470588,25,61.76470588,52.25631769,40.1217096,87.5,72.4137931,6.141571802,1.176771749,여름
경기도,광주,202207,1.285150124,26.41509434,25.51020408,5.759162304,49.15254237,20.45454545,30,93.37016575,92.46376812,84.22619048,92.40506329,91.23173278,17.83829428,14.51180258,22.72727273,20,61.76470588,25,61.76470588,52.25631769,40.1217096,87.5,72.4137931,6.141571802,19.27578175,여름
경기도,광주,202208,1.225773729,18.86792453,20.40816327,0.523560209,38.98305085,18.18181818,30,93.09392265,91.01449275,82.44047619,93.16455696,84.96868476,11.23073675,8.637339056,29.54545455,21.2,61.76470588,19.56521739,61.76470588,36.61251504,27.44126804,90.625,68.96551724,6.157036847,1.176771749,여름
경기도,광주,202208,1.225773729,18.86792453,20.40816327,0.523560209,38.98305085,18.18181818,30,93.09392265,91.01449275,82.44047619,93.16455696,84.96868476,11.23073675,8.637339056,29.54545455,21.2,61.76470588,19.56521739,61.76470588,36.61251504,27.44126804,90.625,68.96551724,6.157036847,19.27578175,여름
경기도,광주,202209,1.267115201,20.75471698,21.42857143,0.523560209,33.89830508,20.45454545,30,82.59668508,83.47826087,83.33333333,80.50632911,78.07933194,9.415241714,13.59978541,22.72727273,18,8.823529412,22.01086957,14.70588235,50.63176895,49.0093405,70.3125,46.55172414,6.182654757,1.176771749,가을
경기도,광주,202209,1.267115201,20.75471698,21.42857143,0.523560209,33.89830508,20.45454545,30,82.59668508,83.47826087,83.33333333,80.50632911,78.07933194,9.415241714,13.59978541,22.72727273,18,8.823529412,22.01086957,14.70588235,50.63176895,49.0093405,70.3125,46.55172414,6.182654757,19.27578175,가을
경기도,광주,202210,1.322736713,28.30188679,28.57142857,5.759162304,23.72881356,34.09090909,30,62.98342541,64.92753623,71.42857143,61.01265823,58.87265136,4.042643023,8.959227468,13.63636364,14.4,61.76470588,18.47826087,61.76470588,68.2009627,76.70534956,51.5625,29.31034483,6.191456003,1.176771749,가을
경기도,광주,202210,1.322736713,28.30188679,28.57142857,5.759162304,23.72881356,34.09090909,30,62.98342541,64.92753623,71.42857143,61.01265823,58.87265136,4.042643023,8.959227468,13.63636364,14.4,61.76470588,18.47826087,61.76470588,68.2009627,76.70534956,51.5625,29.31034483,6.191456003,19.27578175,가을
경기도,광주,202211,1.312138393,47.16981132,46.93877551,5.759162304,15.25423729,52.27272727,40,51.38121547,54.7826087,53.27380952,49.36708861,45.51148225,4.929280135,5.659871245,11.36363636,12,8.823529412,13.85869565,0,58.00240674,73.49278234,46.875,27.5862069,6.212296094,1.176771749,가을
경기도,광주,202211,1.312138393,47.16981132,46.93877551,5.759162304,15.25423729,52.27272727,40,51.38121547,54.7826087,53.27380952,49.36708861,45.51148225,4.929280135,5.659871245,11.36363636,12,8.823529412,13.85869565,0,58.00240674,73.49278234,46.875,27.5862069,6.212296094,19.27578175,가을
경기도,광주,202212,1.326096676,47.16981132,44.89795918,5.759162304,11.86440678,59.09090909,50,21.82320442,18.26086957,18.45238095,25.56962025,32.35908142,3.229892337,3.728540773,15.90909091,9.2,8.823529412,14.40217391,79.41176471,48.10469314,59.84998585,48.4375,12.06896552,6.225655127,1.176771749,겨울
경기도,광주,202212,1.326096676,47.16981132,44.89795918,5.759162304,11.86440678,59.09090909,50,21.82320442,18.26086957,18.45238095,25.56962025,32.35908142,3.229892337,3.728540773,15.90909091,9.2,8.823529412,14.40217391,79.41176471,48.10469314,59.84998585,48.4375,12.06896552,6.225655127,19.27578175,겨울
경기도,광주,202301,1.172640525,58.49056604,53.06122449,4.188481675,14.91525424,59.31818182,51,23.48066298,21.73913043,29.76190476,25.82278481,21.08559499,2.828794596,6.491416309,15.90909091,10,8.823529412,15.76086957,0,53.70036101,66.27512029,46.875,22.4137931,6.237631107,1.176771749,겨울
경기도,광주,202301,1.172640525,58.49056604,53.06122449,4.188481675,14.91525424,59.31818182,51,23.48066298,21.73913043,29.76190476,25.82278481,21.08559499,2.828794596,6.491416309,15.90909091,10,8.823529412,15.76086957,0,53.70036101,66.27512029,46.875,22.4137931,6.237631107,19.27578175,겨울
경기도,광주,202302,1.164170209,66.03773585,53.06122449,4.712041885,23.22033898,59.77272727,47,30.38674033,31.5942029,29.76190476,30.88607595,39.66597077,1.56217015,1.770386266,13.63636364,10.4,0,16.0326087,8.823529412,53.06859206,67.27993207,35.9375,3.448275862,6.241465935,1.176771749,겨울
경기도,광주,202302,1.164170209,66.03773585,53.06122449,4.712041885,23.22033898,59.77272727,47,30.38674033,31.5942029,29.76190476,30.88607595,39.66597077,1.56217015,1.770386266,13.63636364,10.4,0,16.0326087,8.823529412,53.06859206,67.27993207,35.9375,3.448275862,6.241465935,19.27578175,겨울
경기도,광주,202303,1.384668284,60.37735849,75.51020408,4.712041885,41.3559322,50.90909091,39,49.72375691,55.07246377,55.6547619,45.06329114,44.25887265,3.673210893,6.035407725,15.90909091,11.6,52.94117647,14.13043478,73.52941176,69.19374248,72.81347297,23.4375,0,6.261645933,1.176771749,봄
경기도,광주,202303,1.384668284,60.37735849,75.51020408,4.712041885,41.3559322,50.90909091,39,49.72375691,55.07246377,55.6547619,45.06329114,44.25887265,3.673210893,6.035407725,15.90909091,11.6,52.94117647,14.13043478,73.52941176,69.19374248,72.81347297,23.4375,0,6.261645933,19.27578175,봄
경기도,광주,202304,1.316477001,41.50943396,66.32653061,2.094240838,52.71186441,28.40909091,32,59.39226519,62.60869565,65.17857143,55.94936709,54.90605428,7.019210471,9.173819742,20.45454545,17.6,47.05882353,24.18478261,52.94117647,56.67870036,52.8304557,50,0,6.262400326,1.176771749,봄
경기도,광주,202304,1.316477001,41.50943396,66.32653061,2.094240838,52.71186441,28.40909091,32,59.39226519,62.60869565,65.17857143,55.94936709,54.90605428,7.019210471,9.173819742,20.45454545,17.6,47.05882353,24.18478261,52.94117647,56.67870036,52.8304557,50,0,6.262400326,19.27578175,봄
경기도,광주,202305,1.343636769,32.0754717,40.81632653,2.094240838,57.79661017,25.90909091,27,72.37569061,74.7826087,75.89285714,69.87341772,64.50939457,20.06544226,25.67060086,15.90909091,9.2,52.94117647,14.13043478,47.05882353,56.22743682,45.48542315,65.625,24.13793103,6.273056119,1.176771749,봄
경기도,광주,202305,1.343636769,32.0754717,40.81632653,2.094240838,57.79661017,25.90909091,27,72.37569061,74.7826087,75.89285714,69.87341772,64.50939457,20.06544226,25.67060086,15.90909091,9.2,52.94117647,14.13043478,47.05882353,56.22743682,45.48542315,65.625,24.13793103,6.273056119,19.27578175,봄
경기도,광주,202306,1.323720865,30.18867925,29.59183673,1.570680628,69.66101695,22.27272727,30,83.42541436,85.79710145,81.8452381,81.51898734,82.46346555,46.56955879,41.12124464,13.63636364,10.4,61.76470588,27.44565217,73.52941176,60.89049338,50.53778658,75,50,6.291444435,1.176771749,여름
경기도,광주,202306,1.323720865,30.18867925,29.59183673,1.570680628,69.66101695,22.27272727,30,83.42541436,85.79710145,81.8452381,81.51898734,82.46346555,46.56955879,41.12124464,13.63636364,10.4,61.76470588,27.44565217,73.52941176,60.89049338,50.53778658,75,50,6.291444435,19.27578175,여름
경기도,광주,202307,1.280367034,24.52830189,26.53061224,1.570680628,46.27118644,17.27272727,32,91.43646409,90.14492754,83.92857143,91.39240506,93.52818372,72.26092464,26.90450644,18.18181818,18.4,61.76470588,24.18478261,79.41176471,33.57400722,20.25191056,96.875,87.93103448,6.29993135,1.176771749,여름
경기도,광주,202307,1.280367034,24.52830189,26.53061224,1.570680628,46.27118644,17.27272727,32,91.43646409,90.14492754,83.92857143,91.39240506,93.52818372,72.26092464,26.90450644,18.18181818,18.4,61.76470588,24.18478261,79.41176471,33.57400722,20.25191056,96.875,87.93103448,6.29993135,19.27578175,여름
경기도,광주,202308,1.261926178,20.75471698,22.44897959,2.617801047,41.69491525,16.13636364,30,94.19889503,95.07246377,86.9047619,92.91139241,90.39665971,36.01435508,24.78540773,11.36363636,12.8,8.823529412,22.01086957,0,61.76293622,54.27398811,90.625,74.13793103,6.318036769,1.176771749,여름
경기도,광주,202308,1.261926178,20.75471698,22.44897959,2.617801047,41.69491525,16.13636364,30,94.19889503,95.07246377,86.9047619,92.91139241,90.39665971,36.01435508,24.78540773,11.36363636,12.8,8.823529412,22.01086957,0,61.76293622,54.27398811,90.625,74.13793103,6.318036769,19.27578175,여름
경기도,광주,202309,1.281965593,20.75471698,22.44897959,2.617801047,36.10169492,18.18181818,30,84.53038674,84.34782609,78.27380952,83.79746835,80.58455115,16.09668567,11.4806867,11.36363636,10.8,61.76470588,13.31521739,61.76470588,45.81829122,42.88140391,87.5,70.68965517,6.32595789,1.176771749,가을
경기도,광주,202309,1.281965593,20.75471698,22.44897959,2.617801047,36.10169492,18.18181818,30,84.53038674,84.34782609,78.27380952,83.79746835,80.58455115,16.09668567,11.4806867,11.36363636,10.8,61.76470588,13.31521739,61.76470588,45.81829122,42.88140391,87.5,70.68965517,6.32595789,19.27578175,가을
경기도,광주,202310,1.342197909,32.0754717,31.63265306,5.235602094,22.37288136,32.27272727,32,64.64088398,66.08695652,54.16666667,63.03797468,64.3006263,1.213848427,1.448497854,9.090909091,8.4,8.823529412,11.95652174,8.823529412,67.41877256,75.60147184,68.75,39.65517241,6.320362812,1.176771749,가을
경기도,광주,202310,1.342197909,32.0754717,31.63265306,5.235602094,22.37288136,32.27272727,32,64.64088398,66.08695652,54.16666667,63.03797468,64.3006263,1.213848427,1.448497854,9.090909091,8.4,8.823529412,11.95652174,8.823529412,67.41877256,75.60147184,68.75,39.65517241,6.320362812,19.27578175,가을
경기도,광주,202311,1.329728835,35.8490566,36.73469388,5.759162304,24.57627119,40.68181818,35,46.13259669,45.50724638,61.01190476,45.82278481,45.30271399,7.589191471,7.188841202,18.18181818,10.4,73.52941176,20.38043478,52.94117647,44.0433213,57.17520521,67.1875,25.86206897,6.327183778,1.176771749,가을
경기도,광주,202311,1.329728835,35.8490566,36.73469388,5.759162304,24.57627119,40.68181818,35,46.13259669,45.50724638,61.01190476,45.82278481,45.30271399,7.589191471,7.188841202,18.18181818,10.4,73.52941176,20.38043478,52.94117647,44.0433213,57.17520521,67.1875,25.86206897,6.327183778,19.27578175,가을
경기도,광주,202312,1.322124666,45.28301887,42.85714286,5.235602094,17.11864407,48.63636364,47,32.0441989,28.4057971,41.07142857,35.18987342,29.01878914,8.46527338,7.269313305,15.90909091,8.4,61.76470588,14.13043478,52.94117647,35.49939832,40.39060289,79.6875,58.62068966,6.32960412,1.176771749,겨울
경기도,광주,202312,1.322124666,45.28301887,42.85714286,5.235602094,17.11864407,48.63636364,47,32.0441989,28.4057971,41.07142857,35.18987342,29.01878914,8.46527338,7.269313305,15.90909091,8.4,61.76470588,14.13043478,52.94117647,35.49939832,40.39060289,79.6875,58.62068966,6.32960412,19.27578175,겨울
경기도,광주,202401,1.266357616,50.94339623,42.85714286,3.141361257,16.10169492,51.13636364,45,27.0718232,23.47826087,28.57142857,30.88607595,34.44676409,3.282668355,4.211373391,15.90909091,11.6,14.70588235,10.86956522,14.70588235,45.6377858,54.17492216,67.1875,44.82758621,6.344629103,1.176771749,겨울
경기도,광주,202401,1.266357616,50.94339623,42.85714286,3.141361257,16.10169492,51.13636364,45,27.0718232,23.47826087,28.57142857,30.88607595,34.44676409,3.282668355,4.211373391,15.90909091,11.6,14.70588235,10.86956522,14.70588235,45.6377858,54.17492216,67.1875,44.82758621,6.344629103,19.27578175,겨울
경기도,광주,202402,1.156912971,43.39622642,36.73469388,0.523560209,28.47457627,37.5,36,35.63535912,33.04347826,37.20238095,37.97468354,43.84133612,11.74794174,10.11266094,18.18181818,10.4,14.70588235,14.94565217,61.76470588,32.40072202,33.63996603,79.6875,44.82758621,6.355033432,1.176771749,겨울
경기도,광주,202402,1.156912971,43.39622642,36.73469388,0.523560209,28.47457627,37.5,36,35.63535912,33.04347826,37.20238095,37.97468354,43.84133612,11.74794174,10.11266094,18.18181818,10.4,14.70588235,14.94565217,61.76470588,32.40072202,33.63996603,79.6875,44.82758621,6.355033432,19.27578175,겨울
경기도,동두천,201801,0.37427441,67.9245283,59.18367347,21.46596859,22.03389831,50,50,3.867403315,4.637681159,9.821428571,6.582278481,6.471816284,0.73886426,1.555793991,27.27272727,18.4,67.64705882,21.19565217,88.23529412,57.28038508,73.54939145,29.6875,27.5862069,0.781833475,5.385919258,겨울
경기도,동두천,201802,0.343684663,58.49056604,63.26530612,26.70157068,33.89830508,50,50,11.60220994,15.07246377,15.47619048,10.37974684,13.77870564,3.240447541,6.008583691,31.81818182,19.6,61.76470588,22.01086957,73.52941176,62.39470517,82.8049816,20.3125,15.51724138,0.778061513,5.385919258,겨울
경기도,동두천,201803,0.425930206,67.9245283,65.30612245,21.46596859,55.93220339,38.63636364,30,39.22651934,44.63768116,51.48809524,36.96202532,31.52400835,4.084863838,3.621244635,31.81818182,31.6,88.23529412,30.97826087,88.23529412,60.58965102,61.87376168,40.625,20.68965517,0.779664597,5.385919258,봄
경기도,동두천,201804,0.416937525,49.05660377,61.2244898,16.23036649,71.18644068,29.54545455,20,53.03867403,60,66.07142857,48.10126582,45.72025052,13.28900148,15.39699571,36.36363636,27.2,52.94117647,41.57608696,52.94117647,62.6654633,59.39711294,35.9375,10.34482759,0.783530858,5.385919258,봄
경기도,동두천,201805,0.432358269,39.62264151,44.89795918,10.9947644,69.49152542,22.72727273,20,66.85082873,72.17391304,71.13095238,61.01265823,60.12526096,25.63858982,26.44849785,29.54545455,23.2,73.52941176,23.91304348,67.64705882,70.69795427,59.96320408,51.5625,22.4137931,0.789345967,5.385919258,봄
경기도,동두천,201806,0.407582179,37.73584906,34.69387755,16.23036649,77.96610169,15.90909091,20,79.83425414,85.50724638,76.48809524,74.43037975,77.45302714,20.43487439,31.75965665,22.72727273,14,79.41176471,22.82608696,61.76470588,69.01323706,57.89697141,54.6875,34.48275862,0.792615001,5.385919258,여름
경기도,동두천,201807,0.398772011,20.75471698,16.32653061,16.23036649,40.6779661,13.63636364,10,91.43646409,93.62318841,88.39285714,88.35443038,82.46346555,22.89423686,12.63412017,20.45454545,19.6,20.58823529,19.83695652,14.70588235,70.06618532,57.82621002,67.1875,48.27586207,0.797361387,5.385919258,여름
경기도,동두천,201808,0.387346091,18.86792453,17.34693878,10.9947644,50.84745763,13.63636364,20,93.92265193,98.84057971,95.83333333,90.37974684,84.96868476,43.00189994,75,22.72727273,12,52.94117647,11.95652174,61.76470588,65.79422383,58.02434192,62.5,50,0.798084346,5.385919258,여름
경기도,동두천,201809,0.393275391,18.86792453,21.42857143,10.9947644,35.59322034,18.18181818,30,73.48066298,78.26086957,74.4047619,69.62025316,64.71816284,5.963690099,6.196351931,18.18181818,15.6,67.64705882,14.40217391,73.52941176,60.89049338,61.74639117,57.8125,46.55172414,0.800253224,5.385919258,가을
경기도,동두천,201810,0.427618447,32.0754717,29.59183673,10.9947644,27.11864407,29.54545455,30,50.27624309,56.23188406,56.8452381,46.07594937,46.13778706,11.38906481,9.039699571,20.45454545,21.2,79.41176471,19.83695652,79.41176471,67.1179302,75.94112652,51.5625,32.75862069,0.797015623,5.385919258,가을
경기도,동두천,201811,0.410795031,71.69811321,59.18367347,16.23036649,16.94915254,43.18181818,40,36.4640884,41.44927536,42.55952381,35.18987342,37.16075157,6.491450285,13.14377682,15.90909091,16,73.52941176,11.68478261,67.64705882,47.83393502,59.48202661,46.875,18.96551724,0.797990047,5.385919258,가을
경기도,동두천,201812,0.40120053,64.1509434,53.06122449,21.46596859,13.55932203,47.72727273,50,13.25966851,15.65217391,18.1547619,13.67088608,16.70146138,1.161072409,1.555793991,22.72727273,17.2,79.41176471,16.0326087,88.23529412,57.49097473,76.59213133,25,15.51724138,0.79833581,5.385919258,겨울
경기도,동두천,201901,0.378821492,81.13207547,75.51020408,21.46596859,15.25423729,59.09090909,60,12.15469613,16.52173913,9.821428571,11.13924051,21.92066806,0.042220815,0.107296137,20.45454545,16.8,79.41176471,13.31521739,73.52941176,61.70276775,80.42739881,21.875,13.79310345,0.799341667,5.385919258,겨울
경기도,동두천,201902,0.338044079,67.9245283,58.16326531,21.46596859,32.20338983,47.72727273,40,17.9558011,20.57971014,23.51190476,16.96202532,25.4697286,2.818239392,4.801502146,20.45454545,16.4,73.52941176,15.2173913,73.52941176,58.48375451,76.81856779,34.375,25.86206897,0.800630421,5.385919258,겨울
경기도,동두천,201903,0.413078012,83.01886792,69.3877551,21.46596859,45.76271186,45.45454545,40,34.53038674,39.71014493,35.71428571,31.13924051,38.2045929,3.430441208,3.379828326,29.54545455,31.2,79.41176471,35.59782609,73.52941176,64.38026474,66.77045004,46.875,18.96551724,0.794406683,5.385919258,봄
경기도,동두천,201904,0.413977988,39.62264151,42.85714286,10.9947644,55.93220339,29.54545455,20,49.17127072,55.36231884,65.17857143,43.29113924,41.54488518,3.673210893,3.084763948,25,26,79.41176471,30.97826087,88.23529412,63.65824308,60.60005661,43.75,15.51724138,0.790634721,5.385919258,봄
경기도,동두천,201905,0.432690253,52.83018868,52.04081633,16.23036649,81.3559322,20.45454545,30,69.33701657,78.26086957,78.27380952,59.49367089,58.45511482,3.641545282,5.552575107,29.54545455,22.4,67.64705882,28.5326087,67.64705882,94.8856799,85.80526465,39.0625,15.51724138,0.79135768,5.385919258,봄
경기도,동두천,201906,0.401844045,37.73584906,28.57142857,10.9947644,64.40677966,13.63636364,20,77.0718232,81.44927536,75.29761905,72.15189873,73.2776618,6.670888748,6.464592275,18.18181818,12.8,79.41176471,18.75,8.823529412,69.25391095,58.15171243,67.1875,44.82758621,0.792237805,5.385919258,여름
경기도,동두천,201907,0.401194237,32.0754717,24.48979592,5.759162304,57.62711864,13.63636364,10,86.74033149,87.82608696,87.20238095,85.3164557,83.50730689,34.81106185,21.67381974,20.45454545,11.2,67.64705882,17.93478261,79.41176471,43.38146811,29.90376451,78.125,50,0.793369393,5.385919258,여름
경기도,동두천,201908,0.392795509,22.64150943,25.51020408,10.9947644,49.15254237,13.63636364,20,88.95027624,90.72463768,85.71428571,85.82278481,83.08977035,14.27063542,12.5804721,13.63636364,13.2,67.64705882,17.11956522,79.41176471,72.74368231,65.72318143,79.6875,81.03448276,0.79406092,5.385919258,여름
경기도,동두천,201909,0.388687401,20.75471698,21.42857143,16.23036649,33.89830508,18.18181818,20,76.24309392,78.26086957,69.64285714,73.92405063,69.10229645,26.1241292,34.7639485,13.63636364,43.6,41.17647059,56.25,47.05882353,51.71480144,50.12737051,76.5625,53.44827586,0.795223941,5.385919258,가을
경기도,동두천,201910,0.421656892,30.18867925,33.67346939,10.9947644,28.81355932,22.72727273,20,58.56353591,63.1884058,63.69047619,54.43037975,51.35699374,4.032087819,5.525751073,13.63636364,11.6,79.41176471,13.58695652,20.58823529,65.04211793,73.03990943,73.4375,48.27586207,0.792772166,5.385919258,가을
경기도,동두천,201911,0.400430358,45.28301887,47.95918367,21.46596859,18.6440678,36.36363636,40,34.53038674,39.42028986,39.28571429,32.91139241,35.28183716,6.132573359,3.728540773,15.90909091,18.8,73.52941176,23.09782609,79.41176471,56.22743682,72.34644778,60.9375,31.03448276,0.791451979,5.385919258,가을
경기도,동두천,201912,0.402680299,60.37735849,48.97959184,26.70157068,13.55932203,50,50,18.78453039,16.8115942,20.23809524,20,21.08559499,2.871015411,2.950643777,18.18181818,18,79.41176471,20.65217391,79.41176471,42.23826715,52.4341919,64.0625,27.5862069,0.793589424,5.385919258,겨울
경기도,동두천,202001,0.357369177,73.58490566,45.91836735,21.46596859,20.33898305,43.18181818,30,18.78453039,19.42028986,17.55952381,20.75949367,27.76617954,7.536415453,13.17060086,13.63636364,17.6,67.64705882,23.91304348,67.64705882,53.85078219,68.42626663,60.9375,34.48275862,0.798713006,5.385919258,겨울
경기도,동두천,202002,0.283910202,45.28301887,41.83673469,16.23036649,30.50847458,40.90909091,30,22.09944751,24.34782609,32.73809524,22.78481013,17.95407098,5.784251636,6.142703863,20.45454545,20.8,79.41176471,23.09782609,88.23529412,51.68471721,63.24653269,62.5,34.48275862,0.792772166,5.385919258,겨울
경기도,동두천,202003,0.238651789,39.62264151,50,16.23036649,44.06779661,34.09090909,30,37.29281768,44.05797101,47.02380952,32.15189873,37.78705637,2.079375132,3.755364807,34.09090909,30.8,67.64705882,35.59782609,88.23529412,74.1576414,78.92725729,39.0625,22.4137931,0.790760453,5.385919258,봄
경기도,동두천,202004,0.235667078,35.8490566,51.02040816,16.23036649,57.62711864,22.72727273,30,46.96132597,54.20289855,53.86904762,40.50632911,47.59916493,2.058264725,3.674892704,36.36363636,26.4,79.41176471,38.04347826,79.41176471,82.16004813,82.39456553,34.375,18.96551724,0.790760453,5.385919258,봄
경기도,동두천,202005,0.291518304,32.0754717,34.69387755,16.23036649,57.62711864,18.18181818,20,66.02209945,71.01449275,68.45238095,62.02531646,62.63048017,14.17563859,10.40772532,20.45454545,21.6,67.64705882,27.98913043,73.52941176,59.59687124,48.07529012,70.3125,15.51724138,0.793778023,5.385919258,봄
경기도,동두천,202006,0.303531884,33.96226415,36.73469388,21.46596859,61.01694915,15.90909091,30,81.7679558,85.79710145,86.30952381,77.46835443,76.82672234,13.57399198,15.31652361,20.45454545,24,35.29411765,39.13043478,41.17647059,71.45006017,60.44438155,68.75,36.20689655,0.800536122,5.385919258,여름
경기도,동두천,202007,0.312478936,20.75471698,18.36734694,16.23036649,37.28813559,11.36363636,20,82.32044199,82.02898551,76.48809524,81.26582278,82.88100209,26.17690521,25.53648069,15.90909091,12.8,52.94117647,22.82608696,8.823529412,47.9843562,34.77214832,82.8125,58.62068966,0.803868022,5.385919258,여름
경기도,동두천,202008,0.259887764,22.64150943,18.36734694,16.23036649,27.11864407,11.36363636,20,88.67403315,85.79710145,84.82142857,89.87341772,90.39665971,79.98733376,34.62982833,22.72727273,29.2,35.29411765,41.57608696,35.29411765,28.21901324,16.17605434,95.3125,93.10344828,0.809117336,5.385919258,여름
경기도,동두천,202009,0.248406775,18.86792453,16.32653061,16.23036649,37.28813559,13.63636364,30,72.6519337,74.7826087,70.23809524,71.13924051,68.47599165,13.76398564,12.07081545,20.45454545,22.8,67.64705882,37.77173913,79.41176471,60.34897714,61.18030003,79.6875,46.55172414,0.812480669,5.385919258,가을
경기도,동두천,202010,0.292021787,24.52830189,26.53061224,21.46596859,27.11864407,25,40,51.93370166,58.84057971,54.46428571,47.08860759,49.0605428,0.306100908,0.402360515,11.36363636,11.2,88.23529412,24.18478261,79.41176471,68.65222623,78.16303425,62.5,31.03448276,0.813832288,5.385919258,가을
경기도,동두천,202011,0.289733299,33.96226415,36.73469388,16.23036649,16.94915254,43.18181818,40,36.1878453,39.42028986,39.28571429,34.17721519,33.40292276,7.800295546,14.08261803,20.45454545,19.2,79.41176471,27.98913043,79.41176471,51.14320096,64.6900651,59.375,15.51724138,0.821501945,5.385919258,가을
경기도,동두천,202012,0.235083353,49.05660377,42.85714286,21.46596859,13.55932203,50,50,12.70718232,13.04347826,13.0952381,13.92405063,15.86638831,0.063331222,0.080472103,18.18181818,18.4,79.41176471,18.75,88.23529412,57.46089049,76.53552222,50,36.20689655,0.826059733,5.385919258,겨울
경기도,동두천,202101,0.223332528,30.18867925,35.71428571,21.46596859,16.94915254,50,40,7.182320442,8.405797101,25.29761905,7.088607595,6.889352818,1.625501372,1.260729614,20.45454545,30.8,79.41176471,33.42391304,79.41176471,54.51263538,69.24709878,50,32.75862069,0.831591944,5.385919258,겨울
경기도,동두천,202102,0.232997044,43.39622642,45.91836735,21.46596859,32.20338983,45.45454545,40,22.37569061,26.66666667,37.79761905,19.49367089,23.5908142,0.897192316,1.555793991,31.81818182,25.2,79.41176471,28.5326087,79.41176471,54.75330927,70.86045853,43.75,15.51724138,0.835269607,5.385919258,겨울
경기도,동두천,202103,0.279935046,45.28301887,58.16326531,16.23036649,47.45762712,36.36363636,30,40.05524862,47.24637681,51.78571429,36.20253165,41.12734864,11.37850961,18.96459227,25,20.4,79.41176471,25.27173913,73.52941176,69.43441637,73.01160487,56.25,24.13793103,0.832409203,5.385919258,봄
경기도,동두천,202104,0.294541563,26.41509434,37.75510204,16.23036649,57.62711864,25,20,54.6961326,61.15942029,67.26190476,49.11392405,49.0605428,10.48131729,13.14377682,27.27272727,24,88.23529412,32.06521739,94.11764706,69.61492178,67.56297764,43.75,25.86206897,0.834389483,5.385919258,봄
경기도,동두천,202105,0.294344103,30.18867925,48.97959184,10.9947644,59.3220339,18.18181818,30,62.43093923,66.66666667,69.64285714,57.97468354,59.49895616,24.1503061,21.29828326,22.72727273,20.8,79.41176471,29.07608696,61.76470588,61.13116727,49.74525899,70.3125,34.48275862,0.837092722,5.385919258,봄
경기도,동두천,202106,0.294794091,28.30188679,26.53061224,5.759162304,59.3220339,13.63636364,30,77.62430939,80.57971014,72.32142857,74.6835443,73.06889353,10.90352544,6.357296137,13.63636364,12.8,73.52941176,18.75,47.05882353,60.19855596,48.49985848,79.6875,65.51724138,0.838350043,5.385919258,여름
경기도,동두천,202107,0.266794923,20.75471698,19.3877551,10.9947644,54.23728814,11.36363636,20,91.71270718,94.20289855,86.9047619,88.10126582,87.68267223,10.57631412,9.334763948,9.090909091,15.6,35.29411765,23.91304348,26.47058824,69.25391095,56.99122559,79.6875,70.68965517,0.842876398,5.385919258,여름
경기도,동두천,202108,0.260510824,18.86792453,16.32653061,10.9947644,38.98305085,11.36363636,30,85.91160221,86.95652174,77.67857143,84.30379747,86.0125261,14.84061642,14.13626609,9.090909091,11.2,79.41176471,14.40217391,79.41176471,46.87123947,36.97990376,82.8125,75.86206897,0.846868391,5.385919258,여름
경기도,동두천,202109,0.277770068,9.433962264,12.24489796,10.9947644,40.6779661,11.36363636,30,76.24309392,78.55072464,68.75,73.16455696,77.87056367,10.61853494,13.4388412,11.36363636,12,61.76470588,16.0326087,67.64705882,58.93501805,59.31219926,78.125,67.24137931,0.849225868,5.385919258,가을
